CustomerID,Name,Age,Gender,State,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Plan,Monthly_Cost,Duration,Rating
2557,Lee Abaribe,70,Female,Nasarawa,Reality,TV-Shows,Decoder,3,514130,Premium,5000,9,4
2558,Martena Fuwape,67,Female,Kebbi,Talk-Shows,TV-Shows,Decoder,3,412846,Premium,5000,5,3
2559,Castor Abagun,74,Female,Edo,Talk-Shows,Live-Events,Browser,6,583339,Elite,10000,9,4
2560,Regina Aderemi,21,Female,Sokoto,Action,TV-Shows,Tv-App,4,146671,Premium,5000,8,2
2561,Ryder Olunloyo,21,Female,Lagos,Documentaries,TV-Shows,Browser,6,326321,Elite,10000,9,3
2562,Jordan Ihemeje,65,Female,Kano,Comedy,TV-Shows,Browser,4,135095,Premium,5000,6,2
2563,Althea Umelo,26,Female,Ibom,Sports,Live-Events,Decoder,8,81504,Elite,10000,8,4
2564,Teegan Idonije,56,Female,Lagos,Documentaries,Live-Events,Decoder,2,388953,Premium,5000,11,5
2565,Donovan Balarabe,47,Female,Katsina,Comedy,TV-Shows,Tv-App,8,245351,Premium,5000,9,4
2566,Jin Aremu,47,Female,Adamawa,Talk-Shows,TV-Shows,Decoder,8,562622,Basic,2500,11,3
2567,Preston Ujah,63,Female,Yobe,Action,Live-Events,Decoder,8,348753,Premium,5000,2,3
2568,Dora Aneke,66,Female,Borno,Comedy,TV-Shows,Tv-App,10,395054,Elite,10000,3,2
2569,Ariel Aneke,50,Female,Adamawa,Sports,TV-Shows,Decoder,6,489995,Premium,5000,9,2
2570,Salvador Abaribe,75,Female,Enugu,Sports,TV-Shows,Mobile-App,3,328705,Premium,5000,7,4
2571,Buckminster Sofoluwe,38,Female,Akwa,Action,Live-Events,Decoder,1,81614,Basic,2500,3,1
2572,Sylvester Udoka,61,Female,Cross,Music,Live-Events,Tv-App,10,414163,Premium,5000,9,1
2573,Dai Laouali,36,Female,Oyo,Cartoons,Live-Events,Browser,9,419596,Basic,2500,4,5
2574,Sade Aladefa,50,Female,Borno,Sports,Live-Events,Decoder,3,366388,Elite,10000,1,5
2575,Dai Sofoluwe,42,Female,Yobe,Sports,TV-Shows,Browser,3,179551,Premium,5000,3,5
2576,Barclay Ihemeje,29,Female,Adamawa,Comedy,Live-Events,Decoder,2,172286,Elite,10000,3,3
2577,Regina Adewumi,56,Female,Ogun,Reality,TV-Shows,Tv-App,4,3200,Premium,5000,1,4
2578,Martin Adejuyigbe,31,Female,Anambra,Music,TV-Shows,Tv-App,2,280586,Elite,10000,12,4
2579,Kamal Ofoedu,41,Female,Enugu,Sports,TV-Shows,Tv-App,4,524791,Basic,2500,5,2
2580,Gary Ayanbadejo,66,Female,Plateau,Documentaries,Live-Events,Tv-App,3,332322,Premium,5000,4,2
2581,Ivor Adewumi,67,Female,Delta,Talk-Shows,TV-Shows,Decoder,10,404739,Elite,10000,9,4
2582,Ray Okojie,72,Female,Kwara,Music,Live-Events,Decoder,1,306955,Premium,5000,7,2
2583,Jade Udoka,42,Female,Gombe,Sports,Live-Events,Tv-App,8,196573,Basic,2500,2,5
2584,Steel Nwakaeme,72,Female,Imo,Religion,Live-Events,Tv-App,10,394753,Elite,10000,9,3
2585,Xenos Daramola,29,Female,Kano,Documentaries,TV-Shows,Browser,10,517318,Elite,10000,9,2
2586,Kessie Ihemeje,68,Female,Bauchi,Reality,TV-Shows,Decoder,4,246324,Elite,10000,5,4
2587,Deacon Nwakaeme,65,Female,River,Documentaries,Live-Events,Tv-App,9,508721,Premium,5000,3,3
2588,Ishmael Coker,33,Female,Lagos,Music,Live-Events,Mobile-App,3,93928,Premium,5000,6,5
2589,Kylie Ameobi,59,Female,Edo,Comedy,TV-Shows,Mobile-App,0,564719,Elite,10000,6,4
2590,Veronica Oliha,54,Female,Gombe,News,TV-Shows,Browser,10,374592,Premium,5000,2,3
2591,Renee Anjorin,50,Female,Bayelsa,Music,Live-Events,Decoder,11,451058,Premium,5000,8,2
2592,Graiden Aremu,66,Female,Oyo,Music,TV-Shows,Decoder,3,322965,Basic,2500,4,5
2593,Kirestin Nwakaeme,40,Female,Kano,Reality,Live-Events,Decoder,4,461963,Elite,10000,10,2
2594,Illiana Ibekwe,20,Female,Kebbi,Cartoons,TV-Shows,Tv-App,3,193306,Premium,5000,10,2
2595,Candice Umelo,26,Female,Enugu,Cartoons,Live-Events,Decoder,2,462118,Premium,5000,9,2
2596,Jason Osakwe,46,Female,Cross,Religion,Live-Events,Decoder,8,459681,Elite,10000,11,2
2597,Randall Igbinoghene,27,Female,Kebbi,Cartoons,TV-Shows,Browser,5,155765,Basic,2500,11,2
2598,Iona Adejuyigbe,21,Female,Kebbi,Reality,Live-Events,Decoder,7,267093,Premium,5000,10,2
2599,Hyatt Adarabioyo,34,Female,Jigawa,Sports,Live-Events,Browser,4,45843,Basic,2500,5,2
2600,Yoshio Ogunode,27,Female,Kogi,Talk-Shows,TV-Shows,Decoder,10,62518,Premium,5000,8,4
2601,Dara Aremu,60,Female,Katsina,News,Live-Events,Tv-App,7,77023,Elite,10000,4,5
2602,Vivian Ujah,26,Female,Niger,News,Live-Events,Decoder,9,34883,Elite,10000,11,3
2603,Hashim Udoka,59,Female,River,Cartoons,TV-Shows,Tv-App,3,27508,Premium,5000,10,3
2604,Grady Igbinoghene,44,Female,Rivers,Talk-Shows,TV-Shows,Mobile-App,9,497764,Premium,5000,7,3
2605,Fletcher Osakwe,74,Female,Nasarawa,Drama,Live-Events,Decoder,2,315101,Premium,5000,9,3
2606,Kamal Aremu,72,Female,Imo,Talk-Shows,TV-Shows,Tv-App,2,196012,Elite,10000,11,5
2607,Jonas Olaoye,31,Female,Kaduna,Reality,TV-Shows,Browser,8,535621,Basic,2500,5,2
2608,Camden Bakare,70,Female,Gombe,Reality,TV-Shows,Decoder,9,458645,Basic,2500,6,4
2609,Wang Abagun,72,Female,Gombe,Comedy,TV-Shows,Decoder,3,34584,Basic,2500,3,2
2610,Karly Ajudua,50,Female,Ekiti,Sports,TV-Shows,Decoder,8,383637,Premium,5000,2,4
2611,Orlando Igbinoghene,42,Female,Benue,News,Live-Events,Tv-App,9,80078,Premium,5000,2,2
2612,Raya Abadaki,59,Female,Imo,News,TV-Shows,Decoder,2,545634,Basic,2500,3,1
2613,Edward Ujah,51,Female,Yobe,Comedy,Live-Events,Browser,1,68025,Premium,5000,12,4
2614,Danielle Coker,27,Female,Edo,Talk-Shows,TV-Shows,Browser,2,3486,Basic,2500,5,2
2615,Lunea Bakare,44,Female,Ogun,Music,Live-Events,Tv-App,10,251442,Basic,2500,7,4
2616,Thane Umelo,71,Female,Borno,News,TV-Shows,Tv-App,4,180049,Basic,2500,8,2
2617,Hedwig Ameobi,57,Female,Ebonyi,Reality,Live-Events,Mobile-App,5,255158,Premium,5000,3,3
2618,Isabelle Coker,50,Female,Katsina,Cartoons,Live-Events,Browser,9,358716,Premium,5000,4,4
2619,Derek Adarabioyo,69,Female,Osun,Action,Live-Events,Decoder,4,219669,Elite,10000,5,3
2620,Jelani Adekugbe,38,Female,Edo,Sports,TV-Shows,Decoder,8,414486,Premium,5000,5,4
2621,Rhona Onyeama,34,Female,Nasarawa,Action,TV-Shows,Browser,8,129923,Basic,2500,8,1
2622,Mercedes Ofoedu,65,Female,Rivers,Sports,TV-Shows,Tv-App,9,227561,Premium,5000,4,2
2623,Madaline Ayanbadejo,32,Female,Oyo,Cartoons,TV-Shows,Mobile-App,0,592788,Premium,5000,7,2
2624,Emily Abadaki,19,Female,Bayelsa,Comedy,Live-Events,Browser,3,13011,Premium,5000,1,4
2625,Cameron Ameobi,74,Female,Adamawa,Documentaries,TV-Shows,Decoder,6,50587,Basic,2500,9,4
2626,Florence Adeniran,71,Female,Ondo,Music,Live-Events,Decoder,10,549955,Premium,5000,5,2
2627,Merrill Adejuyigbe,68,Female,Akwa,Music,Live-Events,Tv-App,2,134210,Premium,5000,11,2
2628,Camden Adeniran,19,Female,Edo,Cartoons,Live-Events,Tv-App,7,395282,Elite,10000,2,2
2629,Emmanuel Ayanbadejo,68,Female,Yobe,Music,Live-Events,Mobile-App,3,59349,Premium,5000,6,3
2630,Russell Buraimoh,71,Female,Ekiti,Reality,TV-Shows,Browser,3,564129,Premium,5000,9,3
2631,Linus Fuwape,31,Female,Akwa,Drama,TV-Shows,Browser,7,557000,Premium,5000,11,1
2632,Tad Abagun,37,Female,Ondo,Cartoons,TV-Shows,Mobile-App,3,34329,Elite,10000,9,4
2633,Jaden Onyeama,20,Female,Bayelsa,Music,Live-Events,Tv-App,3,418048,Basic,2500,11,2
2634,Martin Abaribe,30,Female,Akwa,Reality,Live-Events,Tv-App,9,142945,Basic,2500,6,1
2635,Calista Oteh,20,Female,Ondo,Music,TV-Shows,Mobile-App,10,133885,Premium,5000,1,3
2636,Felix Fuwape,68,Female,Lagos,News,TV-Shows,Decoder,5,513402,Premium,5000,10,2
2637,Rashad Oliha,43,Female,Delta,Religion,Live-Events,Decoder,2,125448,Elite,10000,8,1
2638,Shannon Adeniran,47,Female,Abia,News,TV-Shows,Tv-App,2,448686,Premium,5000,12,5
2639,Zahir Udoka,66,Female,River,Comedy,Live-Events,Tv-App,1,257009,Basic,2500,1,4
2640,Jana Adewusi,20,Female,Plateau,Music,Live-Events,Decoder,4,175290,Premium,5000,11,4
2641,Xenos Ameobi,72,Female,Akwa,Cartoons,TV-Shows,Decoder,6,444834,Basic,2500,4,5
2642,Eaton Makinde,25,Female,Yobe,Drama,Live-Events,Browser,11,70557,Premium,5000,11,5
2643,Hakeem Adekugbe,20,Female,Rivers,Comedy,TV-Shows,Decoder,2,512362,Premium,5000,11,5
2644,Althea Ayanbadejo,22,Female,Niger,Action,TV-Shows,Decoder,7,580753,Premium,5000,6,3
2645,Gemma Adejuyigbe,49,Female,Bayelsa,Comedy,TV-Shows,Decoder,3,91391,Premium,5000,8,3
2646,Marcia Adarabioyo,61,Female,Enugu,Cartoons,TV-Shows,Decoder,4,265848,Premium,5000,4,2
2647,Colton Maikori,29,Female,Niger,Cartoons,TV-Shows,Decoder,3,387960,Basic,2500,1,4
2648,Randall Igbinoghene,36,Female,Ondo,Comedy,TV-Shows,Mobile-App,9,363732,Elite,10000,5,4
2649,Baker Ameobi,25,Female,Rivers,Music,Live-Events,Decoder,7,251375,Elite,10000,5,3
2650,Autumn Aneke,33,Female,Jigawa,Music,TV-Shows,Decoder,9,471513,Premium,5000,3,1
2651,Octavia Akinde,34,Female,Anambra,Comedy,Live-Events,Mobile-App,10,351250,Basic,2500,9,2
2652,Barbara Ofoedu,32,Female,Anambra,Action,TV-Shows,Browser,1,416268,Elite,10000,2,2
2653,Maxine Idonije,42,Female,Adamawa,Cartoons,TV-Shows,Tv-App,10,27963,Elite,10000,4,4
2654,Francis Igbinoghene,70,Female,Anambra,Reality,Live-Events,Decoder,5,579081,Basic,2500,9,2
2655,Lucas Adeniran,21,Female,Niger,Documentaries,Live-Events,Mobile-App,10,103375,Basic,2500,6,3
2656,Kyra Oliha,62,Female,Kano,Comedy,Live-Events,Tv-App,1,454072,Elite,10000,11,4
2657,Amy Abagun,75,Female,Ondo,Reality,TV-Shows,Tv-App,8,286598,Premium,5000,8,1
2658,Jemima Aneke,28,Female,Ekiti,Documentaries,TV-Shows,Mobile-App,2,66111,Elite,10000,3,3
2659,Gwendolyn Ameobi,24,Female,Ondo,Comedy,Live-Events,Browser,8,141320,Premium,5000,2,1
2660,Adara Nwakaeme,53,Female,Edo,Documentaries,TV-Shows,Browser,0,439649,Basic,2500,9,3
2661,Yoshio Ayanbadejo,28,Female,Zamfara,Documentaries,Live-Events,Tv-App,9,530479,Premium,5000,4,3
2662,Quyn Igbinoghene,51,Female,Enugu,Talk-Shows,TV-Shows,Decoder,4,20999,Premium,5000,4,5
2663,Odette Fuwape,51,Female,Ogun,Sports,Live-Events,Mobile-App,8,67056,Elite,10000,5,4
2664,Moana Ibekwe,56,Female,Gombe,Sports,TV-Shows,Decoder,9,136522,Basic,2500,6,1
2665,Jakeem Okojie,25,Female,Cross,Talk-Shows,Live-Events,Decoder,7,366238,Premium,5000,6,3
2666,Maxine Coker,33,Female,Nasarawa,Documentaries,TV-Shows,Mobile-App,10,396168,Premium,5000,7,4
2667,Maisie Makinde,65,Female,Ebonyi,Talk-Shows,TV-Shows,Tv-App,5,226611,Premium,5000,6,2
2668,Rajah Ayanbadejo,47,Female,Anambra,Cartoons,TV-Shows,Mobile-App,5,32406,Premium,5000,11,3
2669,Ivan Ujah,19,Female,Edo,Talk-Shows,Live-Events,Tv-App,6,26239,Elite,10000,3,5
2670,Benedict Olunloyo,47,Female,Kano,Comedy,Live-Events,Tv-App,9,304965,Premium,5000,8,2
2671,Blake Bakare,27,Female,Plateau,News,TV-Shows,Decoder,4,398938,Basic,2500,3,5
2672,Hector Oteh,57,Female,Benue,Cartoons,Live-Events,Browser,8,336581,Premium,5000,12,2
2673,Xander Anjorin,37,Female,Kwara,Comedy,TV-Shows,Decoder,6,397630,Premium,5000,5,1
2674,Kimberley Onoja,73,Female,Nasarawa,Documentaries,TV-Shows,Decoder,2,467801,Basic,2500,12,3
2675,Rae Idonije,72,Female,Enugu,Documentaries,TV-Shows,Decoder,8,495618,Elite,10000,2,2
2676,Judah Aneke,22,Female,Ogun,Action,TV-Shows,Mobile-App,9,254373,Elite,10000,7,1
2677,Brandon Fuwape,64,Female,Bayelsa,Action,TV-Shows,Decoder,10,390944,Basic,2500,1,3
2678,Callie Aneke,46,Female,Benue,News,Live-Events,Decoder,10,212623,Basic,2500,7,4
2679,Thor Adewumi,31,Female,Anambra,Comedy,TV-Shows,Decoder,7,548352,Premium,5000,9,2
2680,Ursula Maikori,38,Female,Ekiti,Comedy,TV-Shows,Tv-App,0,212147,Premium,5000,2,2
2681,Barclay Adarabioyo,43,Female,Niger,Talk-Shows,TV-Shows,Tv-App,0,28589,Premium,5000,11,3
2682,Chaim Oteh,63,Female,Ondo,Action,Live-Events,Decoder,0,20676,Premium,5000,6,4
2683,Charity Daramola,38,Female,Oyo,Music,Live-Events,Tv-App,0,595889,Premium,5000,5,5
2684,Patience Aderemi,72,Female,Edo,Music,TV-Shows,Decoder,3,382395,Elite,10000,7,3
2685,Yolanda Oteh,41,Female,Kwara,Cartoons,TV-Shows,Browser,4,3239,Elite,10000,10,5
2686,Amos Abaribe,65,Female,Akwa,Action,Live-Events,Tv-App,10,277289,Basic,2500,3,3
2687,Ahmed Ajudua,51,Female,Imo,Comedy,Live-Events,Decoder,6,176476,Elite,10000,4,4
2688,Thor Oliha,43,Female,Adamawa,Cartoons,TV-Shows,Decoder,4,498559,Elite,10000,7,4
2689,Andrew Ajudua,51,Female,Edo,Cartoons,Live-Events,Decoder,8,528323,Premium,5000,12,1
2690,Uriah Olunloyo,30,Female,Ogun,Music,TV-Shows,Mobile-App,1,130808,Premium,5000,10,2
2691,Scarlet Nwakaeme,73,Female,Ekiti,Sports,TV-Shows,Tv-App,4,471554,Basic,2500,6,2
2692,Ignatius Aremu,21,Female,Delta,Cartoons,Live-Events,Mobile-App,7,347933,Premium,5000,2,4
2693,Anjolie Adewumi,29,Female,Ibom,Cartoons,TV-Shows,Tv-App,9,32826,Basic,2500,10,3
2694,Barry Daramola,51,Female,Lagos,Cartoons,TV-Shows,Mobile-App,10,592541,Premium,5000,2,2
2695,Nina Olonisakin,37,Female,Lagos,News,TV-Shows,Decoder,8,200692,Elite,10000,11,4
2696,Suki Ihemeje,29,Female,Benue,Action,TV-Shows,Decoder,10,189422,Basic,2500,6,2
2697,Demetrius Onyeama,49,Female,Ibom,Action,TV-Shows,Browser,2,307822,Premium,5000,5,2
2698,Sawyer Akinde,25,Female,Plateau,Cartoons,Live-Events,Decoder,10,40286,Basic,2500,7,3
2699,Tashya Balarabe,30,Female,Plateau,Sports,Live-Events,Tv-App,4,211783,Basic,2500,7,5
2700,Lucius Umelo,27,Female,Anambra,Talk-Shows,Live-Events,Decoder,1,176551,Elite,10000,5,3
2701,Plato Adeniran,38,Female,Adamawa,Comedy,Live-Events,Mobile-App,5,77139,Basic,2500,6,3
2702,Iola Ayanbadejo,22,Female,Lagos,Comedy,TV-Shows,Decoder,10,51053,Premium,5000,11,4
2703,Hilel Chibuzor,27,Female,Ekiti,News,TV-Shows,Decoder,11,561043,Elite,10000,12,4
2704,Connor Ujah,47,Female,Sokoto,Drama,Live-Events,Mobile-App,8,601186,Elite,10000,5,3
2705,Callie Onyeama,59,Female,Sokoto,News,Live-Events,Tv-App,1,450834,Elite,10000,10,1
2706,Barry Coker,39,Female,Borno,Sports,Live-Events,Browser,2,308,Elite,10000,9,3
2707,Thane Idonije,59,Female,Ondo,Talk-Shows,Live-Events,Decoder,7,368612,Premium,5000,6,4
2708,Blaze Chibuzor,72,Female,Edo,Music,TV-Shows,Tv-App,0,449427,Basic,2500,4,4
2709,Jelani Akinde,48,Female,Kogi,Music,Live-Events,Decoder,10,273598,Basic,2500,3,2
2710,Cadman Oliha,73,Female,Bayelsa,Action,Live-Events,Mobile-App,9,352883,Premium,5000,9,3
2711,Brenda Umelo,37,Female,Jigawa,Action,Live-Events,Decoder,3,177022,Basic,2500,2,2
2712,Sebastian Ujah,41,Female,Benue,Sports,Live-Events,Decoder,8,516520,Basic,2500,6,4
2713,Hollee Osakwe,66,Female,Jigawa,Comedy,TV-Shows,Mobile-App,2,325878,Elite,10000,11,2
2714,Clarke Onyeama,37,Female,Rivers,Talk-Shows,TV-Shows,Decoder,3,92260,Elite,10000,5,1
2715,Kaseem Daramola,45,Female,Plateau,Reality,TV-Shows,Decoder,9,397934,Elite,10000,7,4
2716,Emi Abagun,74,Female,Sokoto,Reality,Live-Events,Decoder,6,312910,Premium,5000,7,4
2717,Wayne Abagun,64,Female,Edo,Action,Live-Events,Decoder,10,517453,Basic,2500,11,2
2718,Octavius Adewumi,44,Female,Gombe,Documentaries,Live-Events,Mobile-App,7,199250,Premium,5000,12,1
2719,Ali Adewumi,60,Female,Lagos,Talk-Shows,Live-Events,Tv-App,5,103184,Elite,10000,6,4
2720,Castor Coker,20,Female,Gombe,Talk-Shows,Live-Events,Mobile-App,9,73060,Elite,10000,2,4
2721,Nichole Adekugbe,40,Female,Jigawa,Cartoons,TV-Shows,Tv-App,6,23052,Basic,2500,12,4
2722,Berk Sofoluwe,51,Female,Ekiti,Drama,TV-Shows,Browser,2,324532,Premium,5000,7,5
2723,Dolan Onyeama,34,Female,Kwara,Reality,TV-Shows,Tv-App,4,558346,Premium,5000,2,2
2724,Genevieve Ibekwe,61,Female,Benue,Comedy,TV-Shows,Decoder,2,196754,Premium,5000,8,5
2725,Olivia Onyeama,28,Female,Lagos,Music,TV-Shows,Browser,8,2893,Elite,10000,4,5
2726,Amery Adeniran,52,Female,Anambra,Comedy,Live-Events,Tv-App,11,566064,Premium,5000,10,4
2727,Elijah Chibuzor,67,Female,Ibom,Cartoons,Live-Events,Decoder,2,188186,Basic,2500,5,5
2728,Aquila Nwakaeme,55,Female,Kogi,Music,TV-Shows,Tv-App,2,372371,Elite,10000,2,2
2729,Nigel Gwarzo,38,Female,Nasarawa,Action,Live-Events,Mobile-App,6,316434,Basic,2500,7,1
2730,Quinn Aremu,68,Female,Kano,Religion,Live-Events,Browser,6,559402,Elite,10000,6,2
2731,Akeem Olaoye,70,Female,Ogun,News,TV-Shows,Mobile-App,11,520371,Basic,2500,5,1
2732,Alexis Adewumi,69,Female,Yobe,Cartoons,TV-Shows,Decoder,7,171059,Basic,2500,2,4
2733,Lenore Aneke,35,Female,Edo,News,Live-Events,Decoder,0,332268,Elite,10000,5,2
2734,Harrison Balarabe,34,Female,Anambra,Comedy,TV-Shows,Mobile-App,3,120874,Elite,10000,3,2
2735,Idola Akinde,51,Female,Lagos,Comedy,TV-Shows,Decoder,10,366088,Premium,5000,5,3
2736,Mark Igbinoghene,53,Female,Zamfara,Drama,Live-Events,Decoder,2,159185,Elite,10000,8,3
2737,Alexis Okojie,66,Female,Akwa,Comedy,Live-Events,Decoder,5,266899,Basic,2500,12,1
2738,Signe Olonisakin,44,Female,River,Documentaries,Live-Events,Mobile-App,10,153266,Premium,5000,10,5
2739,Rahim Adejuyigbe,74,Female,Taraba,Music,Live-Events,Browser,9,196135,Basic,2500,11,2
2740,Travis Ayanbadejo,56,Female,Oyo,Sports,TV-Shows,Decoder,2,258816,Premium,5000,2,2
2741,Tiger Adekugbe,73,Female,Nasarawa,Action,TV-Shows,Decoder,6,408214,Premium,5000,12,5
2742,Evangeline Balarabe,19,Female,Akwa,Talk-Shows,TV-Shows,Mobile-App,1,487890,Premium,5000,10,3
2743,Perry Fuwape,31,Female,Osun,Reality,TV-Shows,Mobile-App,6,591684,Elite,10000,5,2
2744,Dolan Nwakaeme,47,Female,Ondo,Music,TV-Shows,Mobile-App,3,104261,Elite,10000,7,1
2745,Melyssa Buraimoh,44,Female,Rivers,Documentaries,Live-Events,Browser,7,531879,Elite,10000,2,1
2746,Denton Okojie,28,Female,Lagos,News,Live-Events,Browser,8,576097,Elite,10000,5,1
2747,Janna Ayanbadejo,19,Female,Osun,Music,Live-Events,Browser,7,388969,Premium,5000,8,1
2748,Martin Ogedegbe,22,Female,Gombe,News,Live-Events,Mobile-App,7,405115,Basic,2500,11,3
2749,Jemima Chibuzor,33,Female,Oyo,Comedy,Live-Events,Decoder,4,330943,Premium,5000,3,3
2750,Elijah Bakare,41,Female,Ogun,Sports,TV-Shows,Decoder,8,98452,Premium,5000,10,1
2751,Yvette Laouali,75,Female,Edo,Music,Live-Events,Browser,9,566431,Premium,5000,10,2
2752,Erin Udoka,55,Female,Taraba,Reality,Live-Events,Tv-App,9,203588,Premium,5000,9,4
2753,Keane Ogunode,23,Female,Nasarawa,Talk-Shows,TV-Shows,Mobile-App,5,80126,Premium,5000,10,5
2754,Eve Abagun,58,Female,Delta,Reality,TV-Shows,Tv-App,8,161415,Basic,2500,11,1
2755,Jarrod Onyeama,48,Female,Plateau,Music,TV-Shows,Decoder,0,523058,Basic,2500,2,3
2756,Lucian Ibekwe,22,Female,Anambra,News,Live-Events,Tv-App,5,317434,Basic,2500,9,4
2757,Kasimir Coker,40,Female,Kebbi,Comedy,TV-Shows,Decoder,5,467744,Basic,2500,1,1
2758,Hoyt Bakare,50,Female,Enugu,Comedy,TV-Shows,Decoder,2,249416,Premium,5000,8,3
2759,Rylee Osakwe,20,Female,Ibom,Reality,Live-Events,Mobile-App,8,167423,Elite,10000,5,3
2760,Chadwick Ogunode,35,Female,Gombe,Religion,TV-Shows,Browser,11,177441,Basic,2500,9,3
2761,India Adekugbe,68,Female,Kebbi,Comedy,Live-Events,Decoder,4,186445,Basic,2500,2,1
2762,Arden Ofoedu,71,Female,Ebonyi,Religion,Live-Events,Decoder,8,279868,Elite,10000,7,3
2763,Maisie Ajudua,31,Female,Adamawa,Talk-Shows,TV-Shows,Browser,8,565838,Premium,5000,7,2
2764,Ali Olaoye,28,Female,Delta,Action,TV-Shows,Browser,8,105498,Elite,10000,6,3
2765,Cassandra Bakare,28,Female,Gombe,News,TV-Shows,Tv-App,4,509855,Elite,10000,9,2
2766,Louis Chibuzor,51,Female,Imo,Comedy,TV-Shows,Decoder,11,289832,Premium,5000,1,2
2767,Nathaniel Igbinoghene,52,Female,River,Music,TV-Shows,Tv-App,11,265873,Premium,5000,8,4
2768,Jolie Olaoye,21,Female,Imo,Comedy,Live-Events,Decoder,7,357406,Premium,5000,7,5
2769,Lamar Maikori,63,Female,Kogi,Reality,Live-Events,Decoder,2,258800,Elite,10000,1,4
2770,Leah Adeniran,38,Female,Nasarawa,Drama,TV-Shows,Browser,2,405928,Elite,10000,12,2
2771,Owen Oliha,47,Female,Bayelsa,Drama,TV-Shows,Tv-App,4,248473,Elite,10000,2,3
2772,Raven Osakwe,62,Female,Kaduna,Action,Live-Events,Tv-App,0,318436,Basic,2500,11,4
2773,Ahmed Olunloyo,47,Female,Oyo,Documentaries,TV-Shows,Browser,4,384297,Premium,5000,3,1
2774,Jesse Ofoedu,43,Female,Kwara,Comedy,Live-Events,Mobile-App,10,312013,Premium,5000,4,3
2775,Byron Ogunode,18,Female,Osun,Action,Live-Events,Browser,9,157489,Elite,10000,10,4
2776,Hu Adewumi,59,Female,Lagos,Reality,TV-Shows,Tv-App,8,404333,Basic,2500,9,4
2777,Barclay Coker,43,Female,Benue,Sports,Live-Events,Tv-App,6,347271,Basic,2500,5,1
2778,Ocean Nwakaeme,26,Female,Kano,Comedy,Live-Events,Tv-App,8,580249,Basic,2500,6,2
2779,Courtney Ajudua,21,Female,Nasarawa,Documentaries,TV-Shows,Mobile-App,7,253627,Premium,5000,4,4
2780,Moses Aladefa,22,Female,Kano,Action,Live-Events,Browser,11,92001,Basic,2500,6,2
2781,Quinn Oteh,40,Female,Adamawa,Talk-Shows,TV-Shows,Tv-App,2,205393,Basic,2500,5,1
2782,Abigail Abagun,57,Female,Bayelsa,News,Live-Events,Tv-App,3,474535,Premium,5000,7,3
2783,Elton Udoka,20,Female,Gombe,Drama,Live-Events,Decoder,4,109178,Premium,5000,9,2
2784,Finn Makinde,20,Female,Ogun,Talk-Shows,Live-Events,Tv-App,8,478077,Premium,5000,6,3
2785,Norman Adewusi,57,Female,River,Action,TV-Shows,Tv-App,8,402635,Basic,2500,3,4
2786,Maia Nwakaeme,20,Female,Adamawa,Comedy,Live-Events,Tv-App,10,159671,Premium,5000,3,4
2787,Rana Umelo,45,Female,Ibom,Religion,TV-Shows,Tv-App,3,520606,Premium,5000,6,3
2788,Melodie Chibuzor,45,Female,Ebonyi,Reality,Live-Events,Decoder,1,298164,Basic,2500,7,2
2789,Thomas Maikori,25,Female,Kwara,Action,Live-Events,Decoder,5,182042,Basic,2500,4,1
2790,Carolyn Olaoye,41,Female,Cross,Cartoons,TV-Shows,Mobile-App,2,498411,Basic,2500,8,4
2791,Mira Osakwe,68,Female,Lagos,Talk-Shows,Live-Events,Browser,2,486845,Premium,5000,4,4
2792,Candace Sofoluwe,70,Female,Akwa,News,TV-Shows,Tv-App,4,382692,Elite,10000,9,2
2793,Galvin Ameobi,52,Female,Kogi,Reality,Live-Events,Browser,5,266392,Premium,5000,8,2
2794,Macon Abagun,41,Female,Akwa,Talk-Shows,TV-Shows,Decoder,3,98494,Premium,5000,7,2
2795,Martena Igbinoghene,46,Female,Imo,Action,TV-Shows,Tv-App,9,440646,Elite,10000,9,1
2796,Justin Ogunode,28,Female,Ogun,Reality,TV-Shows,Tv-App,3,361968,Premium,5000,10,2
2797,Callum Adewumi,22,Female,Bayelsa,Comedy,Live-Events,Mobile-App,5,281112,Basic,2500,11,4
2798,Calvin Fuwape,44,Female,Kebbi,Talk-Shows,TV-Shows,Decoder,4,535192,Premium,5000,6,4
2799,Hayden Osakwe,57,Female,Kwara,Music,TV-Shows,Decoder,1,237296,Premium,5000,12,5
2800,Nolan Osakwe,48,Female,Sokoto,News,TV-Shows,Browser,9,247447,Premium,5000,7,3
2801,Aidan Bakare,71,Female,Rivers,Drama,TV-Shows,Mobile-App,6,230598,Premium,5000,6,1
2802,Gareth Daramola,72,Female,Cross,Documentaries,TV-Shows,Decoder,5,306341,Elite,10000,8,2
2803,Troy Sofoluwe,59,Female,Kogi,Comedy,Live-Events,Decoder,4,49587,Basic,2500,10,5
2804,Simon Adewusi,23,Female,Akwa,Religion,Live-Events,Decoder,9,387195,Premium,5000,11,2
2805,Warren Ayanbadejo,62,Female,Nasarawa,News,TV-Shows,Decoder,7,274303,Premium,5000,5,1
2806,Stewart Udoka,32,Female,Imo,News,Live-Events,Decoder,0,268682,Premium,5000,9,5
2807,Hakeem Adewumi,28,Female,Adamawa,Music,Live-Events,Tv-App,2,297462,Premium,5000,7,1
